FireTruck,Rescue_veh,Water truc,Ambulance,count,levbycount,Total,comp_norm,Type,HBcount,LBcount,MBcount,C_count,R_count,I_count,others,Special_Co,To_Bui_Co,MED_Pop,LOW_Pop,High_Pop,Tot_Pop,Arr,Pop_22_10,Pop_10_22,compact_1,srid,compact,Intensity,Avgres,Output lay,Output l_1,X,Y,X,Y,PopupInfo,level,count
1,1,1,0,2,2,3,202.344222222,RC,7,50,5,5,57,0,,0,62,180,3200,1232,4612,14710,1722,1129,5.58078,101,0.2,0,0,202.344222222,202.344,72.82213393,18.91626726,72.82213393,18.91626726,LOW MED HIGH RISE,4,2
2,1,2,0,2,2,5,585.751999999999,R,3,150,0,0,153,0,,0,153,0,9600,528,1012,30090,4323,2031,5.512,102,0.39,0,0,585.752,585.752,72.81077485,18.91345789,72.81077485,18.91345789,LOW HIGH RISE,4,2
2,2,2,1,1,3,7,605.659111111,RS,6,130,3,0,134,0,World Trade center,5,139,108,8320,1056,9484,28780,3874,2006,6.92233,103,0.378444444,0,0,605.659111111,605.659,72.81647455,18.91350788,72.8164745499999,18.91350788,LOW MED HIGH RISE,3,1
1,0,0,0,1,1,1,40,RC,0,0,20,16,4,0,,0,20,720,0,0,720,6000,236,1000,2.87778,104,0.093333333,0,0,40,40,72.82785,18.91365,72.8278499999999,18.91365,MEDIUM RISE,0,0
2,2,2,0,1,2,6,497.351999999999,RC,12,90,0,3,99,0,,0,102,0,5760,2112,7872,23460,2940,1614,8.448,105,0.313333333,0,0,497.352,497.352,72.80797455,18.91070788,72.8079745499999,18.91070788,LOW HIGH RISE,2,1
1,0,0,0,1,1,1,40.0679999999999,RC,9,0,0,5,4,0,,0,9,0,0,1584,1584,4770,249,443,4.536,106,0.07,0,0,40.068,40.068,72.82502545,18.91089212,72.8250254499999,18.91089212,HIGH RISE,0,0
1,1,1,0,1,2,3,129.818666667,RC,8,0,18,2,24,0,,0,26,648,0,1408,2056,9640,838,620,6.622,107,0.146222222,0,0,129.818666667,129.819,72.80800848,18.90797515,72.8080084799999,18.9079751499999,MED HIGH RISE,2,1
1,1,1,0,1,2,3,74.14,R,0,39,9,0,48,0,,0,48,324,2496,0,2820,10110,1371,669,2.335,108,0.137333333,0,0,74.14,74.14,72.81367485,18.90805789,72.8136748499999,18.9080578899999,LOW MED RISE,2,1
1,0,0,0,1,1,1,25.5377777777999,R,3,19,0,0,22,0,,0,22,0,1216,528,1744,5200,655,328,2.01867,109,0.069777778,0,0,25.5377777778,25.5378,72.81653393,18.90806726,72.81653393,18.9080672599999,LOW HIGH RISE,0,0
1,0,0,0,1,1,1,4.9,R,0,0,7,0,7,0,,0,7,252,0,0,252,2100,217,126,1.00722,110,0.032666667,0,0,4.9,4.9,72.81936607,18.90813274,72.81936607,18.9081327399999,MEDIUM RISE,0,0
1,0,0,0,1,1,1,0.19,C,0,3,0,3,0,0,,0,3,0,192,0,192,570,12,159,0.08,111,0.007333333,0,0,0.19,0.19,72.81372515,18.9053421,72.8137251499999,18.9053420999999,LOW RISE,0,0
1,0,0,0,1,1,1,7.62444444444,RC,3,4,0,4,3,0,,0,7,0,256,528,784,2350,139,293,1.61867,112,0.033111111,0,0,7.62444444444,7.62444,72.81657485,18.90535789,72.8165748499999,18.90535789,LOW HIGH RISE,0,0
1,0,0,0,1,1,1,69.3333333333,RC,10,0,4,4,10,0,,0,14,144,0,1760,1904,6500,438,502,5.61556,113,0.096444444,0,0,69.3333333333,69.3333,72.80522515,18.90254211,72.8052251499999,18.9025421099999,MED HIGH RISE,0,0
1,0,0,0,1,1,1,1275.94133332999,RC,19,0,70,17,72,0,,0,89,2520,0,3344,5864,31070,2541,2453,19.6481999999999,114,0.474444444,9,6.5,1275.94133333,1275.94,72.81526607,19.00563274,72.81526607,19.0056327399999,MED HIGH RISE,0,0
1,0,0,0,1,1,1,276.466666667,RC,10,0,30,15,25,0,Hospital,0,40,1080,0,1760,2840,14300,980,1410,9.35666999999999,115,0.217777778,3,5,276.466666667,276.467,72.81812515,19.0056421,72.81812515,19.0056420999999,MED HIGH RISE,1,1
1,0,0,0,1,1,1,640,RCS,0,0,80,3,65,0,School_offices,12,80,2880,0,0,2880,24000,2156,1800,11.5111,116,0.373333333,4,10.75,640,640,72.82097455,19.00570788,72.82097455,19.0057078799999,MEDIUM RISE,1,1
1,0,0,0,1,1,1,360.294222221999,RSCI,7,50,20,40,15,20,Office,2,77,720,3200,1232,5152,19210,865,2939,7.73911,117,0.27,8,15.25,360.294222222,360.294,72.82382515,19.0057421,72.82382515,19.0057420999999,LOW MED HIGH RISE,0,0
1,0,0,0,1,1,1,102.4,CI,0,0,32,20,0,12,Mills_Offices,0,32,1152,0,0,1152,9600,248,1436,4.60444,118,0.149333333,3,7,102.4,102.4,72.82667485,19.00575789,72.82667485,19.00575789,MEDIUM RISE,0,0
1,0,0,0,1,1,1,488.699999999999,RSCI,20,0,25,31,6,5,School_Theater,3,45,900,0,3520,4420,18100,678,2315,13.6771999999999,119,0.272222222,4,9.33,488.7,488.7,72.82952545,19.00579212,72.82952545,19.0057921199999,MED HIGH RISE,0,0
1,0,0,0,1,1,1,1001.992,RCS,18,60,30,50,50,0,Offices,8,108,1080,3840,3168,8088,29940,1980,3966,14.9887,120,0.426666667,7,6.5,1001.992,1001.99,72.83237485,19.0058579,72.8323748499999,19.0058578999999,LOW MED HIGH RISE,1,1
1,0,0,0,1,1,1,1183.65688888999,RSCI,4,20,90,25,81,4,School,4,114,3240,1280,704,5224,32920,2742,3088,15.4993,121,0.5,8,8,1183.65688889,1183.66,72.83805,19.0059,72.8380499999999,19.0059,LOW MED HIGH RISE,1,1
1,0,0,0,3,1,1,1190.58133333,RCS,4,0,100,30,68,0,School,6,104,3600,0,704,4304,32120,2418,3228,16.4049,122,0.497777778,7,13.8,1190.58133333,1190.58,72.8409,19.00595,72.8409,19.0059499999999,MED HIGH RISE,3,3
1,0,0,0,2,1,1,1343.90533333,RSCI,7,0,100,11,90,1,Hospital,5,107,3600,0,1232,4832,33710,2996,2534,17.9168999999999,123,0.521111111,8,9.5,1343.90533333,1343.91,72.84375,19.00595,72.84375,19.0059499999999,MED HIGH RISE,2,2
3,3,3,1,2,3,10,2553.286,RIC,28,100,51,37,140,2,,0,179,2160,6400,3344,1190,47070,4597,4464,24.117,124,0.700222222,22,6.5,2553.286,2553.29,72.8466,19.006,72.8465999999999,19.006,LOW MED HIGH RISE,6,2
1,0,0,0,1,1,1,933.333111110999,RSCI,3,160,15,20,127,30,School,1,178,540,1024,528,2092,36490,3907,3401,7.937,125,0.484444444,10,8.5,933.333111111,933.333,72.84945,19.00605,72.84945,19.0060499999999,LOW MED HIGH RISE,1,1
1,0,0,0,1,1,1,260.216888889,RS,4,50,18,0,52,0,Hospital_School,20,72,648,3200,704,4552,17020,1702,1482,5.93933,126,0.237333333,6,6.33,260.216888889,260.217,72.8523,19.00605,72.8523,19.0060499999999,LOW MED HIGH RISE,0,0
1,0,0,0,3,1,1,948.154666667,R,14,120,8,0,142,0,,0,142,288,7680,2464,1043,32620,4182,2082,11.4071,127,0.439555556,8,6.86,948.154666667,948.155,72.85515,19.0061,72.8551499999999,19.0061,LOW MED HIGH RISE,3,3
1,0,0,0,1,1,1,70.328,R,6,0,13,0,19,0,,0,19,468,0,1056,1524,7080,649,396,4.89456,128,0.107333333,3,6,70.328,70.328,72.81245,19.00285,72.8124499999999,19.0028499999999,MED HIGH RISE,0,0
1,0,0,0,1,1,1,420.788,RCS,11,0,40,14,31,0,Collage,6,51,1440,0,1936,3376,17830,1229,1697,11.2996,129,0.272222222,4,11,420.788,420.788,72.81529152,19.00292485,72.81529152,19.0029248499999,MED HIGH RISE,1,1
1,0,0,0,1,1,1,766.685333333,RS,2,0,83,0,83,0,Collage,2,85,2988,0,352,3340,25960,2613,1588,12.9507999999999,130,0.402888889,5,17,766.685333333,766.685,72.81815,19.00295,72.81815,19.0029499999999,MED HIGH RISE,0,0
1,0,0,0,1,1,1,1102.5,RS,0,0,105,0,100,0,Collage,5,105,3780,0,0,3780,31500,3150,1990,15.1083,131,0.49,8,6.63,1102.5,1102.5,72.82100848,19.00297515,72.82100848,19.00297515,MEDIUM RISE,1,1
1,0,0,0,1,1,1,270.709999999999,RIC,12,51,0,15,3,45,Mills,0,63,0,3264,2112,5376,16050,570,1812,7.408,132,0.218,6,10,270.71,270.71,72.82384121,19.00302485,72.8238412099999,19.0030248499999,LOW HIGH RISE,0,0
1,0,0,0,1,1,1,138.603111111,SI,9,14,10,0,0,14,Corporate Office,19,33,360,896,1584,2840,10430,364,1055,6.34822,133,0.150888889,6,14.5,138.603111111,138.603,72.8267,19.00305,72.8267,19.00305,LOW MED HIGH RISE,0,0
1,0,0,0,1,1,1,944.831999999999,RSCI,12,0,70,20,40,3,Crporate Office,19,82,2520,0,2112,4632,27360,1717,2779,16.1202,134,0.42,5,8,944.832,944.832,72.82955879,19.00307515,72.8295587899999,19.00307515,MED HIGH RISE,1,1
1,0,0,0,1,1,1,135.111111111,C,0,80,0,80,0,0,Warehouse_railway,0,80,0,5120,0,5120,15200,320,4240,2.13333,135,0.195555556,4,5.5,135.111111111,135.111,72.83239152,19.00312485,72.83239152,19.0031248499999,LOW RISE,0,0
1,0,0,0,2,1,1,103.444444444,CI,0,70,0,69,0,1,Railway_Warehouse,0,70,0,4480,0,4480,13300,282,3675,1.86667,136,0.171111111,5,9,103.444444444,103.444,72.83522515,19.00314211,72.8352251499999,19.0031421099999,LOW RISE,2,2
1,0,0,0,1,1,1,1242.82133333,RSCI,1,40,90,48,72,4,Office,7,131,3240,2560,176,5976,35130,2564,4247,14.5207,137,0.525555556,10,7.5,1242.82133333,1242.82,72.83808333,19.00318333,72.83808333,19.0031833299999,LOW MED HIGH RISE,0,0
1,0,0,0,2,1,1,910.817999999999,RCS,9,0,75,18,50,0,School_Hospital,16,84,2700,0,1584,4284,27270,1926,2633,15.3277,138,0.42,6,6.6,910.818,910.818,72.84091667,19.00321667,72.8409166699999,19.00321667,MED HIGH RISE,2,2
1,0,0,0,1,1,1,291.6,RS,0,0,54,0,14,0,Collages,40,54,1944,0,0,1944,16200,834,1772,7.77,139,0.252,4,7.86,291.6,291.6,72.84377485,19.00325789,72.84377485,19.00325789,MEDIUM RISE,1,1
2,1,2,0,2,3,5,258.734666667,RCS,16,0,15,4,20,1,,6,31,540,0,2816,3356,12980,877,987,10.2223,140,0.194444444,3,7.33,258.734666667,258.735,72.84663393,19.00326726,72.8466339299999,19.00326726,MED HIGH RISE,5,2
1,0,0,0,1,1,1,1592.53755556,RS,17,130,25,0,171,0,School,1,172,900,8320,2992,1221,41210,5091,2619,15.6319,141,0.566666667,16,17.2899999999999,1592.53755556,1592.54,72.84946607,19.00333274,72.84946607,19.00333274,LOW MED HIGH RISE,1,1
1,0,0,0,1,1,1,65.0879999999999,R,6,0,12,0,18,0,,0,18,432,0,1056,1488,6780,618,378,4.75067,142,0.102666667,1,4,65.088,65.088,72.85232515,19.00334211,72.8523251499999,19.0033421099999,MED HIGH RISE,0,0
1,0,0,0,1,1,1,325.862444444,RIC,9,70,3,9,61,12,Corporate_Office,0,82,108,4480,1584,6172,18970,1942,1627,6.83433,143,0.255111111,6,6.25,325.862444444,325.862,72.85518333,19.00338333,72.85518333,19.0033833299999,LOW MED HIGH RISE,0,0
1,0,0,0,1,1,1,5.40444444444,I,0,16,0,0,0,16,,0,16,0,1024,0,1024,3040,96,288,0.426667,144,0.039111111,3,5,5.40444444444,5.40444,72.85801667,19.00341667,72.8580166699999,19.00341667,LOW RISE,0,0
1,0,0,0,1,1,1,1153.37866667,RS,2,200,10,0,209,0,Collage,3,212,360,1280,352,1992,42060,5929,2894,7.78022,145,0.551111111,17,8.14,1153.37866667,1153.38,72.81532545,19.00019212,72.81532545,19.00019212,LOW MED HIGH RISE,1,1
1,0,0,0,1,1,1,963.336888888999,RC,4,50,65,50,69,0,,0,119,2340,3200,704,6244,31120,2379,3928,12.7021,146,0.456666667,8,5,963.336888889,963.337,72.82102515,19.0002421,72.8210251499999,19.0002421,LOW MED HIGH RISE,1,1
1,0,0,0,1,1,1,349.247999999999,RCS,4,0,50,8,40,0,School,6,54,1800,0,704,2504,17120,1396,1448,9.21044,147,0.264444444,2,17.5,349.248,349.248,72.82387455,19.00030788,72.8238745499999,19.00030788,MED HIGH RISE,1,1
1,2,1,0,2,3,4,170.888,RCS,14,0,10,8,8,0,Office,8,24,360,0,2464,2824,10420,524,1038,8.49489,148,0.155555556,3,11.67,170.888,170.888,72.82672515,19.00034211,72.82672515,19.0003421099999,MED HIGH RISE,6,2
1,0,0,0,1,1,1,133.136444444,RIC,3,20,20,8,15,20,,0,43,720,1280,528,2528,11390,671,1121,4.92311,149,0.165555556,9,14.6,133.136444444,133.136,72.82957485,19.0003579,72.82957485,19.0003579,LOW MED HIGH RISE,1,1
1,0,0,0,1,1,1,140.044444443999,RI,0,50,14,0,14,50,Railway_workshop,0,64,504,3200,0,3704,13700,734,1152,3.34778,150,0.187555556,11,12.33,140.044444444,140.044,72.83242545,19.00039212,72.83242545,19.00039212,LOW MED RISE,0,0
1,0,0,0,1,1,1,312.105333332999,RCS,7,0,40,15,22,0,Collage,10,47,1440,0,1232,2672,15710,957,1709,9.28356,151,0.241111111,2,15.17,312.105333333,312.105,72.83812515,19.00044211,72.8381251499999,19.00044211,MED HIGH RISE,0,0
3,2,2,1,1,3,8,1787.62533333,RCS,8,80,77,50,108,0,Collage Hospital,7,165,2772,5120,1408,9300,42540,3608,4782,17.2448,152,0.617111111,18,10,1787.62533333,1787.63,72.84097455,19.00050788,72.8409745499999,19.00050788,LOW MED HIGH RISE,3,1
1,0,0,0,1,1,1,2018.90577778,RSCI,6,80,90,30,130,2,Hospital and ware house,14,176,3240,5120,1056,9416,45380,4218,4312,18.1072999999999,153,0.662222222,19,10.2899999999999,2018.90577778,2018.91,72.84382515,19.00054211,72.84382515,19.00054211,LOW MED HIGH RISE,1,1
3,2,2,1,1,3,8,1083.25688889,RCS,14,130,10,26,120,0,Collage,8,154,360,8320,2464,1114,35120,3732,3448,11.9616,154,0.473333333,9,8.25,1083.25688889,1083.26,72.84667485,19.00055789,72.8466748499999,19.00055789,LOW MED HIGH RISE,3,1
1,0,0,0,1,1,1,1284.22311110999,RSCI,3,230,0,20,197,14,,2,233,0,1472,528,2000,45290,5733,3981,7.64533,155,0.585555556,19,7,1284.22311111,1284.22,72.84952545,19.00059212,72.84952545,19.00059212,LOW HIGH RISE,0,0
1,0,0,0,1,1,1,140.608,R,4,60,0,0,64,0,,0,64,0,3840,704,4544,13520,1844,888,3.616,156,0.177777778,5,7.6,140.608,140.608,72.85237485,19.00065789,72.85237485,19.0006578899999,LOW HIGH RISE,0,0
1,0,0,0,2,1,1,528.444444444,RC,0,140,8,100,48,0,Railway Station,0,148,288,8960,0,9248,29000,1768,5964,4.88444,157,0.379555556,8,9,528.444444444,528.444,72.85522515,19.00064211,72.8552251499999,19.00064211,LOW MED RISE,2,2
1,0,0,0,1,1,1,743.319111110999,RIC,6,100,25,6,117,8,,0,131,900,6400,1056,8356,29680,3501,2192,9.28789,158,0.407777778,5,11,743.319111111,743.319,72.81537455,18.99750788,72.81537455,18.99750788,LOW MED HIGH RISE,1,1
1,0,0,0,1,1,1,362.332444443999,RIC,9,20,30,20,17,22,,0,59,1080,1280,1584,3944,17570,895,1953,9.38599999999999,159,0.258888889,9,10,362.332444444,362.332,72.82107485,18.9975579,72.82107485,18.9975579,LOW MED HIGH RISE,0,0
3,1,3,1,1,4,8,810.939111110999,RSCI,6,130,15,40,90,20,School and Mill,1,151,540,8320,1056,9916,32380,2930,3842,8.64899999999999,160,0.434444444,9,14.33,810.939111111,810.939,72.82392545,18.99759212,72.82392545,18.99759212,LOW MED HIGH RISE,4,1
1,0,0,0,2,1,1,862.598666666999,RSCI,7,120,20,20,112,13,,2,147,720,7680,1232,9632,32510,3459,3014,9.60577999999999,161,0.441111111,8,13.5,862.598666667,862.599,72.82677485,18.9976579,72.82677485,18.9976579,LOW MED HIGH RISE,2,2
1,0,0,0,1,1,1,697.088888889,RIC,5,25,60,65,10,15,,0,90,2160,1600,880,4640,25400,875,4215,11.82,162,0.38,6,7.5,697.088888889,697.089,72.82962515,18.99764211,72.8296251499999,18.99764211,LOW MED HIGH RISE,0,0
1,0,0,0,1,1,1,1.71,S,0,9,0,0,0,0,Railway Yard,9,9,0,576,0,576,1710,63,297,0.24,163,0.022,1,35,1.71,1.71,72.83247455,18.99770788,72.83247455,18.99770788,LOW RISE,0,0
1,0,0,0,1,1,1,925.034666667,RSCI,16,0,60,30,39,2,Hotel and banks,5,76,2160,0,2816,4976,26480,1647,2822,16.6972999999999,164,0.404444444,5,8.5,925.034666667,925.035,72.83817485,18.99775789,72.83817485,18.9977578899999,MED HIGH RISE,1,1
3,2,2,1,3,3,8,1699.048,RCS,16,70,60,20,113,0,Collage and Hospital,13,146,2160,4480,2816,9456,39780,3723,3482,18.564,165,0.575555556,10,12.4,1699.048,1699.05,72.841,18.9978,72.8409999999999,18.9978,LOW MED HIGH RISE,9,3
2,1,2,0,1,3,5,416.778666666999,RS,2,0,60,3,30,0,Hospital,29,62,2160,0,352,2512,19060,1261,1834,9.64133,166,0.295555556,5,9.5,416.778666667,416.779,72.84385,18.99785,72.84385,18.99785,MED HIGH RISE,3,1
5,3,3,2,1,5,13,1677.95555556,RSCI,10,140,40,50,126,14,,0,190,1440,8960,1760,1216,43900,4062,4880,14.5289,167,0.606666667,18,9.5,1677.95555556,1677.96,72.84955,18.9979,72.8495499999999,18.9979,LOW MED HIGH RISE,5,1
1,0,0,0,1,1,1,844.863555556,RSCI,1,20,80,21,64,14,Collage,2,101,2880,1280,176,4336,28330,2227,2677,12.5484,168,0.43,7,11.67,844.863555556,844.864,72.8524,18.99795,72.8524,18.9979499999999,LOW MED HIGH RISE,1,1
1,0,0,0,1,1,1,1.35111111111,SI,0,8,0,0,0,6,Railway Station,2,8,0,512,0,512,1520,50,174,0.213333,169,0.019555556,3,9.33,1.35111111111,1.35111,72.85525,18.99795,72.8552499999999,18.9979499999999,LOW RISE,1,1
1,0,0,0,1,1,1,76,RSI,0,60,0,0,40,2,store room,18,60,0,3840,0,3840,11400,1258,1150,1.6,170,0.146666667,4,8,76,76,72.8581,18.998,72.8580999999999,18.998,LOW RISE,0,0
1,0,0,0,1,1,1,252.814666667,RCS,1,0,48,15,30,0,Collage,4,49,1728,0,176,1904,14930,1085,1571,7.41067,171,0.231777778,3,8.67,252.814666667,252.815,72.81543393,18.99476726,72.8154339299999,18.99476726,MED HIGH RISE,0,0
4,2,3,1,2,4,10,1947.05199999999,RSI,18,90,55,0,154,8,Hotel,1,163,1980,5760,3168,1090,43140,4766,2706,19.3858999999999,172,0.616666667,18,11.5,1947.052,1947.05,72.8211,18.99485,72.8211,18.99485,LOW MED HIGH RISE,8,2
1,0,0,0,1,1,1,118.666666667,RC,10,0,12,9,8,0,Mall,5,22,432,0,1760,2192,8900,461,946,6.76667,173,0.133777778,2,10,118.666666667,118.667,72.82395879,18.99487515,72.82395879,18.9948751499999,MED HIGH RISE,0,0
2,1,2,0,3,2,5,370.652444444,RSI,6,100,0,0,74,28,School,4,106,0,6400,1056,7456,22180,2346,1682,5.69067,174,0.291111111,8,9.27,370.652444444,370.652,72.82679152,18.99492485,72.82679152,18.99492485,LOW HIGH RISE,6,3
1,0,0,0,1,1,1,256.729777778,RIC,3,50,20,60,9,2,Collage_railway Station,2,73,720,3200,528,4448,17090,617,3541,5.72311,175,0.238888889,4,23,256.729777778,256.73,72.82965,18.99495,72.82965,18.9949499999999,LOW MED HIGH RISE,1,1
1,0,0,0,1,1,1,65.0835555556,RCS,1,50,0,32,15,0,School,4,51,0,3200,176,3376,10030,589,2037,1.83733,176,0.13,2,9,65.0835555556,65.0836,72.83250848,18.99497515,72.83250848,18.9949751499999,LOW MED HIGH RISE,0,0
1,0,0,0,3,1,1,52.3466666667,CI,1,18,12,7,3,21,Mill,0,31,432,1152,176,1760,7550,287,862,2.71067,177,0.107777778,8,18,52.3466666667,52.3467,72.83534121,18.99502485,72.8353412099999,18.99502485,LOW MED HIGH RISE,3,3
1,0,0,0,1,1,1,418.012444443999,RCS,9,50,20,24,47,0,Collage School,8,79,720,3200,1584,5504,20270,1645,2373,8.74710999999999,178,0.285555556,6,8.5,418.012444444,418.012,72.8382,18.99505,72.8382,18.9950499999999,LOW MED HIGH RISE,0,0
1,0,0,0,1,1,1,539.478666666999,RSCI,2,50,45,15,44,35,School Office,3,97,1620,3200,352,5172,24060,1684,2349,8.81633,179,0.347777778,10,8,539.478666667,539.479,72.84103393,18.99506726,72.8410339299999,18.9950672599999,LOW MED HIGH RISE,0,0
1,0,0,0,2,1,1,592.533333332999,RCS,20,0,32,7,43,0,Hospital and School,2,52,1152,0,3520,4672,20200,1602,1436,14.6844,180,0.304888889,5,15.5,592.533333333,592.533,72.84386607,18.99513274,72.84386607,18.9951327399999,MED HIGH RISE,2,2
1,0,0,0,1,1,1,1330.66866666999,RSCI,23,120,5,1,141,5,School,1,148,180,7680,4048,1190,36490,4303,2356,15.5114,181,0.495555556,9,16.3299999999999,1330.66866667,1330.67,72.84672515,18.99514211,72.8467251499999,18.99514211,LOW MED HIGH RISE,0,0
1,0,0,0,1,1,1,1439.85688888999,RCS,4,230,4,28,198,12,,0,238,144,1472,704,2320,47020,5792,4350,8.72489,182,0.612,22,5.1,1439.85688889,1439.86,72.84958333,18.99518333,72.84958333,18.99518333,LOW MED HIGH RISE,0,0
1,0,0,0,1,1,1,318.425333333,RIC,2,105,3,15,62,33,,0,110,108,6720,352,7180,21910,2029,2238,4.23967,183,0.286222222,2,7.5,318.425333333,318.425,72.85241667,18.99521667,72.8524166699999,18.99521667,LOW MED HIGH RISE,0,0
1,0,0,0,2,1,1,140.044444443999,RCS,0,50,14,11,50,0,Mall,3,64,504,3200,0,3704,13700,1507,1402,3.34778,184,0.187555556,5,8.33,140.044444444,140.044,72.81545,18.99205,72.8154499999999,18.9920499999999,LOW MED RISE,2,2
1,0,0,0,1,1,1,174.885333333,R,2,80,0,0,82,0,,0,82,0,5120,352,5472,16260,2322,1094,3.14133,185,0.211111111,6,9,174.885333333,174.885,72.82112515,18.99214211,72.82112515,18.99214211,LOW HIGH RISE,1,1
1,1,1,0,2,2,3,250,RIC,0,0,50,10,11,29,,0,50,1800,0,0,1800,15000,672,1445,7.19444,186,0.233333333,5,21.67,250,250,72.82397485,18.9921579,72.8239748499999,18.9921578999999,MEDIUM RISE,4,2
1,0,0,0,2,1,1,211.599999999999,R,0,0,46,0,46,0,,0,46,1656,0,0,1656,13800,1426,828,6.61889,187,0.214666667,6,9.25,211.6,211.6,72.82967485,18.99225789,72.82967485,18.99225789,MEDIUM RISE,2,2
2,3,2,0,4,4,7,397.8,RSI,53,21,0,0,50,21,Shopping complex,3,74,1908,1344,0,3252,19890,1706,1392,8.18610999999999,188,0.298666667,9,13.14,397.8,397.8,72.83252515,18.99224211,72.8325251499999,18.9922421099999,LOW MED RISE,16,4
1,0,0,0,1,1,1,242.447777777999,RSI,0,89,8,0,45,50,School and Mills,2,97,288,5696,0,5984,19310,1598,1591,3.52444,189,0.254888889,10,26,242.447777778,242.448,72.83537455,18.99230788,72.8353745499999,18.9923078799999,LOW MED RISE,0,0
