FireTruck,Rescue_veh,Water truc,Ambulance,count,levbycount,Total,comp_norm,Type,HBcount,LBcount,MBcount,C_count,R_count,I_count,others,Special_Co,To_Bui_Co,MED_Pop,LOW_Pop,High_Pop,Tot_Pop,Arr,Pop_22_10,Pop_10_22,compact_1,srid,compact,Intensity,Avgres,Output lay,Output l_1,X,Y,X,Y,PopupInfo,level,count
1,0,0,0,1,1,1,886.558666667,RIC,13,30,50,6,57,30,paper mills,0,93,1800,1920,2288,6008,27590,2119,2031,14.5464,190,0.407777778,6,10.67,886.558666667,886.559,72.83822515,18.99234211,72.83822515,18.9923421099999,LOW MED HIGH RISE,1,1
1,0,0,0,1,1,1,759.666666666999,RI,5,140,10,0,115,40,Mill,0,155,360,8960,880,1020,32250,3555,2335,7.69222,191,0.427777778,10,11,759.666666667,759.667,72.84107485,18.99235789,72.8410748499999,18.99235789,LOW MED HIGH RISE,0,0
3,2,3,1,2,3,9,2264.35199999999,RC,12,240,10,6,256,0,,0,262,360,1536,2112,4008,54960,7378,3864,13.8869,192,0.726666667,25,10.5,2264.352,2264.35,72.84392545,18.99239212,72.84392545,18.99239212,LOW MED HIGH RISE,6,2
1,0,0,0,1,1,1,529.74,RIC,0,147,5,15,105,32,,0,152,180,9408,0,9588,29430,3207,2761,4.63944,193,0.382666667,1,4,529.74,529.74,72.84677485,18.99245789,72.84677485,18.99245789,LOW MED RISE,0,0
1,0,0,0,1,1,1,669.695777777999,RCS,3,128,15,100,38,8,,0,146,540,8192,528,9260,30410,1596,6055,7.08367,194,0.406222222,8,13.75,669.695777778,669.696,72.84962515,18.99244211,72.8496251499999,18.9924421099999,LOW MED HIGH RISE,0,0
1,0,0,0,1,1,1,190.527777778,CI,0,95,0,80,0,15,,0,95,0,6080,0,6080,18050,410,4510,2.53333,195,0.232222222,7,14.5,190.527777778,190.528,72.85247455,18.99250788,72.8524745499999,18.99250788,LOW RISE,0,0
1,0,0,0,1,1,1,281.205333333,RC,22,0,4,4,22,0,,0,26,144,0,3872,4016,12860,930,826,11.6636,196,0.189777778,4,7,281.205333333,281.205,72.81262515,18.98934211,72.81262515,18.9893421099999,MED HIGH RISE,0,0
1,0,0,0,1,1,1,463.408,RS,1,120,10,0,120,0,Collage,11,131,360,7680,176,8216,26330,3480,1987,5.14289,197,0.347777778,4,8,463.408,463.408,72.81547485,18.9893579,72.81547485,18.9893579,LOW MED HIGH RISE,1,1
1,0,0,0,2,1,1,490,RI,0,0,70,0,53,17,Industry,0,70,2520,0,0,2520,21000,1796,1345,10.0722,198,0.326666667,6,15,490,490,72.82402515,18.98944211,72.8240251499999,18.9894421099999,LOW MED RISE,2,2
1,0,0,0,1,1,1,219.639999999999,CI,0,102,0,30,0,72,,0,102,0,6528,0,6528,19380,552,2886,2.72,199,0.249333333,11,9,219.64,219.64,72.82687455,18.98950788,72.8268745499999,18.98950788,LOW RISE,0,0
2,1,2,0,1,4,5,251.377777778,CI,0,100,4,4,0,100,,0,104,144,6400,0,6544,20200,628,2032,3.24222,200,0.263111111,16,12.67,251.377777778,251.378,72.82972515,18.98954211,72.82972515,18.9895421099999,LOW MED RISE,3,1
1,0,0,0,1,1,1,485.715555556,RSCI,8,34,35,15,53,5,School,4,77,1260,2176,1408,4844,21200,1811,1993,9.97478,201,0.308666667,5,15.5,485.715555556,485.716,72.83257485,18.98955789,72.83257485,18.98955789,LOW MED HIGH RISE,0,0
1,0,0,0,1,1,1,611.802,RIC,6,51,40,10,47,40,,0,97,1440,3264,1056,5760,24870,1794,2145,10.1396,202,0.358,10,7.5,611.802,611.802,72.83542545,18.98959212,72.83542545,18.98959212,LOW MED HIGH RISE,0,0
1,0,0,0,1,1,1,776.267555556,RIC,17,40,30,12,55,20,,0,87,1080,2560,2992,6632,25610,2019,2099,13.9513,203,0.37,6,8.5,776.267555556,776.268,72.83827485,18.98965789,72.83827485,18.98965789,LOW MED HIGH RISE,0,0
1,0,0,0,1,1,1,1538.06755556,R,8,160,30,0,198,0,,0,198,1080,1024,1408,3512,43640,5738,2836,12.6153,204,0.593333333,18,18,1538.06755556,1538.07,72.84112515,18.98964211,72.8411251499999,18.9896421099999,LOW MED HIGH RISE,1,1
1,0,0,0,1,1,1,886.277777777999,RS,0,40,75,0,109,0,School and Collage,6,115,2700,2560,0,5260,30100,3319,1990,11.8583,205,0.447777778,7,10,886.277777778,886.278,72.84397455,18.98970788,72.8439745499999,18.98970788,LOW MED RISE,0,0
1,0,0,0,1,1,1,261.944444444,R,0,100,5,0,105,0,,0,105,180,6400,0,6580,20500,2955,1390,3.38611,206,0.267777778,3,7,261.944444444,261.944,72.84682515,18.9897421,72.84682515,18.9897421,LOW MED RISE,0,0
1,0,0,0,1,1,1,135.111111111,CS,0,80,0,70,0,10,Tool shops,0,80,0,5120,0,5120,15200,340,3890,2.13333,207,0.195555556,4,16.5,135.111111111,135.111,72.8525,18.9898,72.8525,18.9897999999999,LOW RISE,1,1
1,0,0,0,1,1,1,931,RSI,0,210,0,0,140,0,DOCK,70,210,0,1344,0,1344,39900,4410,4130,5.6,208,0.513333333,2,9,931,931,72.85535,18.98985,72.85535,18.98985,LOW RISE,0,0
1,0,0,0,1,1,1,427.738666667,RCS,2,120,5,10,116,0,Staduim_Indoor,1,127,180,7680,352,8212,25360,3336,2124,4.92744,209,0.332222222,2,10,427.738666667,427.739,72.81552515,18.98664211,72.8155251499999,18.9866421099999,LOW MED HIGH RISE,0,0
1,0,0,0,1,1,1,6.4,C,0,0,8,8,0,0,,0,8,288,0,0,288,2400,56,464,1.15111,210,0.037333333,3,13.67,6.4,6.4,72.82407485,18.98675789,72.82407485,18.98675789,MEDIUM RISE,1,1
1,0,0,0,1,1,1,76.9986666667,RC,7,0,12,5,14,0,,0,19,432,0,1232,1664,7310,539,605,5.25467,211,0.110444444,1,18.3999999999999,76.9986666667,76.9987,72.8269,18.9868,72.8268999999999,18.9867999999999,MED HIGH RISE,1,1
2,2,2,1,2,3,7,615.765333332999,RI,2,80,36,0,100,18,,0,118,1296,5120,352,6768,27060,3042,1832,8.32133,212,0.379111111,8,12.6,615.765333333,615.765,72.82977485,18.98685789,72.82977485,18.98685789,LOW MED HIGH RISE,5,2
1,0,0,0,1,1,1,709.166666666999,RSCI,5,90,30,27,80,14,collage railway station,4,125,1080,5760,880,7720,28750,2615,3075,9.23667,213,0.398888889,8,8,709.166666667,709.167,72.8326,18.98685,72.8325999999999,18.98685,LOW MED HIGH RISE,0,0
2,2,2,1,1,3,7,968.021333333,RSCI,4,40,70,60,34,15,School,5,114,2520,2560,704,5784,30720,1579,4463,13.1549,214,0.455555556,7,12,968.021333333,968.021,72.83545,18.9869,72.8354499999999,18.9868999999999,LOW MED HIGH RISE,3,1
2,1,2,0,3,2,5,620.277777777999,RIC,0,160,5,2,103,60,Mills,0,165,180,1024,0,1204,31900,3267,2550,4.98611,215,0.414444444,5,11,620.277777778,620.278,72.8383,18.98695,72.8383,18.98695,LOW MED RISE,5,3
1,0,0,0,1,1,1,597.984444444,RIC,0,112,25,10,50,70,Electricity Board,7,137,900,7168,0,8068,28780,1984,2796,6.58389,216,0.390444444,9,12.25,597.984444444,597.984,72.84115,18.98695,72.8411499999999,18.98695,LOW MED RISE,1,1
1,0,0,0,2,1,1,591.111111111,RSCI,0,100,30,30,89,10,FireRailway Station_academy,1,130,1080,6400,0,7480,28000,2769,3110,6.98333,217,0.384444444,5,6,591.111111111,591.111,72.844,18.987,72.8439999999999,18.9869999999999,LOW MED RISE,2,2
1,0,0,0,1,1,1,261.944444444,CS,0,100,5,85,0,0,Mills,20,105,180,6400,0,6580,20500,495,5190,3.38611,218,0.267777778,3,4.67,261.944444444,261.944,72.84685,18.98705,72.84685,18.98705,LOW MED RISE,1,1
1,0,0,0,1,1,1,211.111111111,I,0,100,0,0,0,100,,0,100,0,6400,0,6400,19000,600,1800,2.66667,219,0.244444444,15,13,211.111111111,211.111,72.85252545,18.98709212,72.85252545,18.98709212,LOW RISE,1,1
1,0,0,0,1,1,1,1310.4,RC,0,240,4,4,240,0,,0,244,144,1536,0,1680,46800,6748,3352,6.97556,220,0.605333333,21,6.67,1310.4,1310.4,72.82693393,18.98406726,72.8269339299999,18.98406726,LOW MED RISE,1,1
1,0,0,0,1,1,1,500.527777777999,RSI,0,65,40,0,69,16,Hospital,20,105,1440,4160,0,5600,24350,2288,2045,7.48889,221,0.345555556,5,18.3299999999999,500.527777778,500.528,72.82976607,18.98413274,72.82976607,18.98413274,LOW MED RISE,1,1
1,0,0,0,1,1,1,66.1479999999999,R,7,12,4,0,23,0,,0,23,144,768,1232,2144,7190,747,417,4.42356,222,0.102444444,3,16,66.148,66.148,72.83262515,18.98414211,72.8326251499999,18.98414211,LOW MED HIGH RISE,0,0
1,0,0,0,1,1,1,165.828,R,11,0,16,0,23,0,Collage,4,27,576,0,1936,2512,10630,863,665,7.84622,223,0.160222222,2,10.67,165.828,165.828,72.83548333,18.98418333,72.83548333,18.98418333,MED HIGH RISE,0,0
1,0,0,0,1,1,1,1218.75,RSI,25,100,5,0,89,40,Hotel,1,130,180,6400,4400,1098,33750,3079,2285,15.9861,224,0.462222222,10,13,1218.75,1218.75,72.83831667,18.98421667,72.8383166699999,18.9842166699999,LOW MED HIGH RISE,0,0
1,0,0,0,2,1,1,406.975777778,RSCI,9,80,5,24,30,40,Mill,0,94,180,5120,1584,6884,21470,1308,2533,7.38878,225,0.288888889,5,8.25,406.975777778,406.976,72.84117485,18.98425789,72.84117485,18.9842578899999,LOW MED HIGH RISE,2,2
1,0,1,0,1,3,2,8.44444444444,I,0,20,0,0,0,20,,0,20,0,1280,0,1280,3800,120,360,0.533333,226,0.048888889,6,6.5,8.44444444444,8.44444,72.84686607,18.98433274,72.84686607,18.9843327399999,LOW RISE,3,1
1,0,0,0,1,1,1,103.444444444,RS,0,70,0,0,50,0,warehouse,20,70,0,4480,0,4480,13300,1540,1310,1.86667,227,0.171111111,5,8.69999999999999,103.444444444,103.444,72.84972515,18.9843421,72.8497251499999,18.9843420999999,LOW RISE,0,0
2,1,2,0,2,4,5,52.7777777777999,S,0,50,0,0,0,50,warehouse,0,50,0,3200,0,3200,9500,350,1650,1.33333,228,0.122222222,8,14,52.7777777778,52.7778,72.85258333,18.98438333,72.85258333,18.98438333,LOW RISE,8,2
1,0,0,0,1,1,1,33.7777777777999,S,0,40,0,0,0,0,Warehouse,40,40,0,2560,0,2560,7600,280,1320,1.06667,229,0.097777778,1,12,33.7777777778,33.7778,72.85541667,18.98441667,72.8554166699999,18.98441667,LOW RISE,0,0
1,0,0,0,1,1,1,25.6,R,0,0,16,0,16,0,,0,16,576,0,0,576,4800,496,288,2.30222,230,0.074666667,1,8,25.6,25.6,72.81557485,18.98125789,72.81557485,18.9812578899999,MEDIUM RISE,0,0
3,2,2,1,3,3,8,1947.91666667,RCS,5,120,71,30,160,0,BMC office and temples,6,196,2556,7680,880,1111,46750,4920,4293,15.9361,231,0.663555556,20,13.5,1947.91666667,1947.92,72.82697485,18.98135789,72.8269748499999,18.98135789,LOW MED HIGH RISE,8,3
1,0,0,0,1,1,1,567.937999999999,RSCI,6,45,40,15,68,4,School,4,91,1440,2880,1056,5376,23730,2214,2167,9.97955999999999,232,0.343333333,6,25,567.938,567.938,72.82982545,18.98139212,72.82982545,18.9813921199999,LOW MED HIGH RISE,1,1
1,0,0,0,1,1,1,255.522222222,RSCI,7,26,22,15,23,7,,10,55,792,1664,1232,3688,15250,973,1758,7.38689,233,0.220666667,4,12.25,255.522222222,255.522,72.83552515,18.98144211,72.8355251499999,18.98144211,LOW MED HIGH RISE,0,0
2,2,2,1,1,3,7,600.392,RIC,7,100,14,16,90,15,Mills,0,121,504,6400,1232,8136,26910,2807,2456,8.20911,234,0.364222222,5,17.1999999999999,600.392,600.392,72.83837455,18.98150788,72.8383745499999,18.9815078799999,LOW MED HIGH RISE,3,1
1,0,0,0,2,1,1,1125.03644444,RSCI,12,110,26,10,120,15,BMC office,3,148,936,7040,2112,1008,35060,3745,2757,12.7224,235,0.483555556,11,9.09,1125.03644444,1125.04,72.84122515,18.9815421,72.84122515,18.9815420999999,LOW MED HIGH RISE,2,2
1,1,1,0,2,2,3,103.444444444,RI,0,70,0,0,40,30,,0,70,0,4480,0,4480,13300,1300,1060,1.86667,236,0.171111111,10,9.75,103.444444444,103.444,72.84977485,18.98165789,72.84977485,18.98165789,LOW RISE,4,2
1,0,0,0,1,1,1,530.810222221999,R,11,100,0,0,111,0,,0,111,0,6400,1936,8336,24830,3251,1597,8.21067,237,0.33,5,7,530.810222222,530.81,72.81847485,18.97855789,72.81847485,18.97855789,LOW HIGH RISE,0,0
5,3,3,1,1,5,12,1136.78888889,RSCI,5,160,20,70,110,3,school,2,185,720,1024,880,2624,39050,3517,5430,9.66444,238,0.523333333,11,12.5,1136.78888889,1136.79,72.82987455,18.97870788,72.82987455,18.97870788,LOW MED HIGH RISE,5,1
1,0,0,0,1,1,1,213.314666667,RSCI,4,25,25,20,23,6,,5,54,900,1600,704,3204,14370,922,1813,6.27989,239,0.208888889,5,9,213.314666667,213.315,72.8327,18.97875,72.8327,18.97875,LOW MED HIGH RISE,0,0
1,0,0,0,1,1,1,742,RIC,0,120,30,50,83,17,,0,150,1080,7680,0,8760,31800,2716,4185,7.51667,240,0.433333333,9,16,742,742,72.84125,18.97885,72.84125,18.97885,LOW MED RISE,1,1
1,0,0,0,1,1,1,268,RIC,0,90,10,20,70,10,,0,100,360,5760,0,6120,20100,2130,2200,3.83889,241,0.266666667,5,11.25,268,268,72.8441,18.97885,72.8440999999999,18.97885,LOW MED RISE,0,0
1,0,0,0,1,1,1,500.5,RIC,0,120,15,80,15,40,,0,135,540,7680,0,8220,27300,1025,5230,5.35833,242,0.363333333,6,3,500.5,500.5,72.84695,18.9789,72.84695,18.9788999999999,LOW MED RISE,0,0
1,0,0,0,1,1,1,1047.77777778,RIC,0,200,10,50,130,30,Industry,0,210,360,1280,0,1640,41000,4050,4930,6.77222,243,0.535555556,16,10.75,1047.77777778,1047.78,72.8498,18.97895,72.8498,18.97895,LOW MED RISE,1,1
3,2,2,1,3,3,8,1346.68355556,RCS,26,25,45,22,72,0,School,2,96,1620,1600,4576,7796,32030,2591,2757,20.2456999999999,244,0.473333333,12,9.33,1346.68355556,1346.68,72.80711667,18.97571667,72.8071166699999,18.97571667,LOW MED HIGH RISE,8,3
2,2,2,1,2,3,7,690.316666667,RC,25,0,27,10,42,0,,0,52,972,0,4400,5372,21350,1622,1561,16.4849999999999,245,0.320444444,5,9,690.316666667,690.317,72.80997485,18.97575789,72.80997485,18.97575789,MED HIGH RISE,6,2
2,2,2,1,2,3,7,683.466666667,RSCI,10,0,60,15,51,1,Mall,3,70,2160,0,1760,3920,23300,1825,2015,13.6732999999999,246,0.357777778,5,15,683.466666667,683.467,72.81280848,18.97577515,72.81280848,18.97577515,MED HIGH RISE,6,2
1,0,0,0,1,1,1,650.144444443999,RC,0,155,9,15,149,0,,0,164,324,9920,0,1024,32150,4259,2777,5.42833,247,0.420888889,8,12.4,650.144444444,650.144,72.8185,18.97585,72.8185,18.97585,LOW MED RISE,1,1
3,2,2,1,1,3,8,1166.20533333,RSCI,28,10,40,15,51,2,School_office,10,78,1440,640,4928,7008,28740,2054,2416,20.1342,248,0.428888889,7,12,1166.20533333,1166.21,72.82419152,18.97592485,72.8241915199999,18.9759248499999,LOW MED HIGH RISE,3,1
1,0,0,0,1,1,1,1649.07777777999,RSCI,15,50,70,20,106,7,School,2,135,2520,3200,2640,8360,38450,3509,3190,18.9655999999999,249,0.565555556,10,17.67,1649.07777778,1649.08,72.82705,18.97595,72.82705,18.97595,LOW MED HIGH RISE,0,0
4,2,3,1,3,4,10,1886.79977778,RCS,3,160,55,40,164,14,,0,218,1980,1024,528,3532,48490,5040,4821,13.6926,250,0.671111111,22,10.17,1886.79977778,1886.8,72.82990848,18.97597515,72.82990848,18.97597515,LOW MED HIGH RISE,12,3
1,0,0,0,1,1,1,853.258666667,RSCI,8,50,50,20,76,3,School_railway staion,9,108,1800,3200,1408,6408,28740,2543,2761,12.5597999999999,251,0.417777778,7,7,853.258666667,853.259,72.83271667,18.97601667,72.8327166699999,18.97601667,LOW MED HIGH RISE,0,0
1,0,0,0,1,1,1,1043.73333333,RSCI,10,40,60,40,59,6,School_Godown,5,110,2160,2560,1760,6480,30900,2193,3600,14.74,252,0.455555556,8,16.67,1043.73333333,1043.73,72.83557485,18.97605789,72.83557485,18.97605789,LOW MED HIGH RISE,0,0
1,0,0,0,1,1,1,900.587999999999,R,1,90,50,0,141,0,,0,141,1800,5760,176,7736,32630,4111,2097,10.0984,253,0.461111111,7,18.5,900.588,900.588,72.83843393,18.97606726,72.8384339299999,18.97606726,LOW MED HIGH RISE,1,1
1,0,0,0,1,1,1,1035.53333333,RC,10,60,50,50,70,0,,0,120,1800,3840,1760,7400,31700,2440,3950,13.8344,254,0.457777778,8,12.1999999999999,1035.53333333,1035.53,72.84126607,18.97613274,72.84126607,18.97613274,LOW MED HIGH RISE,0,0
1,0,0,0,3,1,1,268,CI,0,90,10,50,0,50,,0,100,360,5760,0,6120,20100,530,3600,3.83889,255,0.266666667,12,12.1999999999999,268,268,72.84412515,18.9761421,72.8441251499999,18.9761421,LOW MED RISE,3,3
1,0,0,0,1,1,1,492.444444444,CI,0,130,10,80,0,60,,0,140,360,8320,0,8680,27700,710,5370,4.90556,256,0.364444444,9,9.4,492.444444444,492.444,72.84698333,18.97618333,72.84698333,18.97618333,LOW MED RISE,0,0
1,0,0,0,1,1,1,218.148,R,21,0,0,0,21,0,,0,21,0,0,3696,3696,11130,861,567,10.584,257,0.163333333,4,16,218.148,218.148,72.8043,18.97295,72.8042999999999,18.97295,HIGH RISE,0,0
3,3,3,1,2,2,10,1286.62799999999,RC,51,0,0,4,47,0,,0,51,0,0,8976,8976,27030,1995,1537,25.704,258,0.396666667,5,14,1286.628,1286.63,72.80715,18.973,72.8071499999999,18.9729999999999,HIGH RISE,4,2
2,3,3,1,2,4,9,1196.8,RS,40,0,20,0,59,0,Hospital,1,60,720,0,7040,7760,27200,2239,1460,23.0378,259,0.404444444,6,12.67,1196.8,1196.8,72.81,18.97305,72.81,18.97305,MED HIGH RISE,8,2
1,0,0,0,1,1,1,182.885333333,RSCI,8,30,10,7,34,3,Chemical Industry and Muncipal commision,4,48,360,1920,1408,3688,12940,1160,1161,6.27089,260,0.182222222,2,7.5,182.885333333,182.885,72.81282515,18.97304211,72.8128251499999,18.97304211,LOW MED HIGH RISE,0,0
1,0,0,0,1,1,1,325.632,RC,12,0,30,10,32,0,,0,42,1080,0,2112,3192,15360,1182,1264,10.3646999999999,261,0.233333333,5,11.67,325.632,325.632,72.81567455,18.97310788,72.8156745499999,18.97310788,MED HIGH RISE,0,0
1,0,0,0,1,1,1,720.591999999999,RSCI,2,120,24,25,119,1,School,1,146,864,7680,352,8896,31060,3543,3071,7.66133,262,0.420888889,8,13,720.592,720.592,72.81852515,18.97314211,72.8185251499999,18.97314211,LOW MED HIGH RISE,0,0
1,2,2,0,4,2,5,276.466666667,RCS,10,0,30,5,20,0,Hospital  school and railway,15,40,1080,0,1760,2840,14300,905,1310,9.35666999999999,263,0.217777778,2,15.75,276.466666667,276.467,72.82137485,18.97315789,72.8213748499999,18.97315789,MED HIGH RISE,7,4
1,0,0,0,1,1,1,640.033333332999,RS,20,0,35,0,50,0,School and Masjid,5,55,1260,0,3520,4780,21100,1800,1270,15.1160999999999,264,0.318888889,6,12.25,640.033333333,640.033,72.82422545,18.97319212,72.82422545,18.97319212,MED HIGH RISE,1,1
1,0,0,0,1,1,1,1258.03333333,RSCI,5,150,30,70,99,1,Schools,15,185,1080,9600,880,1156,40150,3318,5730,10.8367,265,0.545555556,12,22,1258.03333333,1258.03,72.82707485,18.97325789,72.82707485,18.9732578899999,LOW MED HIGH RISE,0,0
3,0,0,0,3,1,3,659.555555555999,RSCI,10,80,20,32,60,15,Mill,3,110,720,5120,1760,7600,26500,2109,3085,10.0511,266,0.366666667,7,10.22,659.555555556,659.556,72.82992515,18.97324211,72.8299251499999,18.97324211,LOW MED HIGH RISE,3,3
1,0,0,0,1,1,1,640,RCS,0,0,80,10,55,0,School and Temples,15,80,2880,0,0,2880,24000,1925,2140,11.5111,267,0.373333333,2,16,640,640,72.83562515,18.9733421,72.8356251499999,18.9733421,MEDIUM RISE,0,0
1,0,0,0,1,1,1,649.133333332999,RSCI,10,100,10,30,75,13,Temple,2,120,360,6400,1760,8520,27300,2472,3055,9.14556,268,0.368888889,6,18.75,649.133333333,649.133,72.83847485,18.97335789,72.8384748499999,18.9733578899999,LOW MED HIGH RISE,0,0
1,0,0,0,1,1,1,882.474666666999,RSCI,4,160,10,10,153,9,School,2,174,360,1024,704,2088,35520,4474,2853,7.72156,269,0.468888889,10,15.1999999999999,882.474666667,882.475,72.84132545,18.97339212,72.8413254499999,18.97339212,LOW MED HIGH RISE,1,1
1,0,0,0,1,1,1,84.7804444444,RI,6,32,0,0,12,26,Mill,0,38,0,2048,1056,3104,9260,570,708,3.87733,270,0.124888889,7,20,84.7804444444,84.7804,72.84417485,18.9734579,72.84417485,18.9734579,LOW HIGH RISE,0,0
1,0,0,0,2,1,1,288.99,CI,0,117,0,100,0,17,steel industry,0,117,0,7488,0,7488,22230,502,5606,3.12,271,0.286,8,14.5,288.99,288.99,72.84702515,18.97344211,72.8470251499999,18.97344211,LOW RISE,3,2
1,0,0,0,1,1,1,475,RSCI,0,150,0,50,88,10,steel industry,2,150,0,9600,0,9600,28500,2738,4040,4,272,0.366666667,6,16.25,475,475,72.84987455,18.97350788,72.8498745499999,18.97350788,LOW RISE,1,1
1,0,0,0,1,1,1,231.258666667,R,8,0,30,0,38,0,,0,38,1080,0,1408,2488,13240,1258,756,8.34867,273,0.202222222,2,17.5,231.258666667,231.259,72.80432515,18.97024211,72.8043251499999,18.97024211,MED HIGH RISE,0,0
1,2,1,0,1,2,4,290.112,RCS,7,0,38,3,40,0,,2,45,1368,0,1232,2600,15110,1351,1033,8.99578,274,0.231777778,6,13.67,290.112,290.112,72.80717455,18.97030788,72.8071745499999,18.97030788,MED HIGH RISE,2,1
1,1,1,0,2,2,3,228.931999999999,RCS,7,0,32,5,32,0,,2,39,1152,0,1232,2384,13310,1117,1005,8.13244,275,0.203777778,1,7,228.932,228.932,72.81002515,18.97034211,72.81002515,18.97034211,MED HIGH RISE,4,2
2,2,2,0,1,2,6,352.105333332999,RIC,23,0,8,3,25,3,,0,31,288,0,4048,4336,14590,1053,900,12.7431,276,0.216222222,5,14.33,352.105333333,352.105,72.81287485,18.97035789,72.81287485,18.9703578899999,MED HIGH RISE,2,1
2,1,2,0,2,3,5,406.956888889,RSCI,4,20,45,0,46,4,Cinema LAB,19,69,1620,1280,704,3604,19420,1632,1578,9.02433,277,0.29,5,15,406.956888889,406.957,72.81572545,18.97039212,72.81572545,18.97039212,LOW MED HIGH RISE,6,2
1,0,0,0,1,1,1,565.690666666999,RSCI,8,56,30,30,52,2,railway Station,10,94,1080,3584,1408,6072,23880,1852,2894,9.842,278,0.339111111,6,36.3299999999999,565.690666667,565.691,72.81857485,18.97045789,72.81857485,18.9704578899999,LOW MED HIGH RISE,0,0
